"","MEMBERSHIP_ID","tot_mem","COHORT_MONTH","MEMBERSHIP_TYPE_CODE","MEMBERSHIP_TYPE_DESC","JOIN_DATE","TENURE_GRP","RENEW_IND","LAST_RENEW_DATE","RENEW_DATE","NEXT_RENEW_DATE","PLUS_STATUS_BEFORE_REN","PLUS_STATUS_AFTER_REN","PLUS_MEMBERSHIP_IND","PLUS_UPGRADE_DATE","autorenew_ind","payroll_deduct_ind"
"151",52360,12394.5,"2018-01",3,"BUSINESS","2005-01-19","3+","RENEWED PLUS","2017-12-26","2017-12-26","2019-01-31","PLUS","PLUS","Y","2015-06-29","N","N"
"152",112412,12384.64,"2018-01",2,"SAVINGS","2010-12-31","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-04","PLUS","PLUS","Y","2016-05-30","N","N"
"153",157504,12382.37,"2018-01",3,"BUSINESS","2014-01-18","3+","RENEWED BASE","2018-01-18","2018-01-18","2019-01-18","BASE","BASE","Y","2018-02-16","N","N"
"154",23254,12356.91,"2018-01",3,"BUSINESS","1991-10-29","3+","RENEWED PLUS","2017-12-11","2017-12-11","2019-01-04","PLUS","PLUS","Y","2014-09-09","N","N"
"155",79935,12352.52,"2018-01",2,"SAVINGS","2008-01-11","3+","RENEWED PLUS","2017-07-13","2017-07-13","2019-01-11","PLUS","PLUS","Y","2014-11-03","N","N"
"156",68444,12317.8,"2018-01",2,"SAVINGS","1994-01-23","3+","RENEWED BASE","2018-01-23","2018-01-23","2019-01-23","BASE","BASE","N","2013-11-14","N","N"
"157",46041,12289.98,"2018-01",3,"BUSINESS","1992-01-16","3+","RENEWED PLUS","2018-01-12","2018-01-12","2019-01-16","PLUS","PLUS","Y","2013-11-22","N","N"
"158",222247,12262.88,"2018-01",3,"BUSINESS","2017-01-12","1","RENEWED PLUS","2018-01-12","2018-01-12","2019-01-12","PLUS","PLUS","Y","?","N","N"
"159",70382,12260.15,"2018-01",3,"BUSINESS","2007-01-08","3+","RENEWED PLUS","2017-01-12","2018-01-08","2019-01-08","PLUS","PLUS","Y","2016-05-25","N","N"
"160",46866,12242.08,"2018-01",3,"BUSINESS","1992-01-24","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-24","PLUS","PLUS","Y","2012-06-20","N","N"
"161",61583,12223.9,"2018-01",3,"BUSINESS","2006-01-13","3+","RENEWED PLUS","2018-01-04","2018-01-04","2019-01-13","PLUS","PLUS","Y","2014-10-30","N","N"
"162",58901,12177.49,"2018-01",3,"BUSINESS","2006-01-21","3+","RENEWED PLUS","2018-01-05","2018-01-05","2019-01-21","PLUS","PLUS","Y","2013-11-22","N","N"
"163",98753,12174.35,"2018-01",3,"BUSINESS","1998-01-08","3+","RENEWED PLUS","2018-01-30","2018-01-30","2019-01-29","PLUS","PLUS","Y","2010-02-11","N","N"
"164",81850,12165.56,"2018-01",3,"BUSINESS","1999-01-30","3+","RENEWED PLUS","2017-12-23","2017-12-23","2019-01-30","PLUS","PLUS","Y","2015-09-26","N","N"
"165",177472,12054.04,"2018-01",3,"BUSINESS","2015-01-20","3","RENEWED PLUS","2018-01-25","2018-01-25","2019-01-20","PLUS","PLUS","Y","?","N","N"
"166",144153,12036.78,"2018-01",2,"SAVINGS","2013-01-28","3+","RENEWED PLUS","2018-01-20","2018-01-20","2019-01-28","PLUS","PLUS","Y","?","N","N"
"167",105902,11993.17,"2018-01",3,"BUSINESS","2010-01-27","3+","RENEWED PLUS","2018-01-17","2018-01-17","2019-01-27","PLUS","PLUS","Y","2015-07-16","N","N"
"168",178397,11912.07,"2018-01",3,"BUSINESS","2015-01-23","3","RENEWED PLUS","2018-01-08","2018-01-08","2019-01-23","PLUS","PLUS","Y","2015-08-18","N","N"
"169",151754,11859.52,"2018-01",2,"SAVINGS","2013-12-20","3+","RENEWED PLUS","2017-01-26","2018-01-26","2018-01-05","PLUS","PLUS","N","2014-10-13","N","N"
"170",63819,11827.8,"2018-01",3,"BUSINESS","2006-01-29","3+","RENEWED PLUS","2017-12-16","2017-12-16","2019-01-29","PLUS","PLUS","Y","?","N","N"
"171",42376,11804.5,"2018-01",2,"SAVINGS","2004-01-21","3+","RENEWED PLUS","2017-12-29","2017-12-29","2019-01-20","PLUS","PLUS","Y","2016-06-17","N","N"
"172",38568,11803.4,"2018-01",3,"BUSINESS","2003-11-08","3+","RENEWED PLUS","2018-01-25","2018-01-25","2019-01-26","PLUS","PLUS","Y","2015-02-03","N","N"
"173",113034,11718.65,"2018-01",2,"SAVINGS","2011-01-05","3+","RENEWED PLUS","2017-12-09","2017-12-09","2019-01-05","PLUS","PLUS","Y","2014-08-21","N","N"
"174",155533,11626.73,"2018-01",2,"SAVINGS","2014-01-22","3+","RENEWED PLUS","2018-01-22","2018-01-19","2019-01-22","PLUS","PLUS","Y","2016-03-12","Y","N"
"175",193481,11600.5,"2018-01",3,"BUSINESS","2016-01-12","2","RENEWED PLUS","2017-12-01","2017-12-01","2019-01-12","PLUS","PLUS","Y","2016-01-18","N","N"
"176",40326,11596.03,"2018-01",3,"BUSINESS","2004-01-06","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-05","PLUS","PLUS","Y","2013-11-24","N","N"
"177",94696,11590.69,"2018-01",3,"BUSINESS","2009-01-27","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-27","BASE","BASE","N","2014-11-26","N","N"
"178",64019,11559.24,"2018-01",2,"SAVINGS","2006-01-31","3+","RENEWED PLUS","2018-01-31","2018-01-28","2019-01-31","PLUS","PLUS","Y","2015-08-23","Y","N"
"179",159911,11558.26,"2018-01",3,"BUSINESS","2014-01-26","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-26","BASE","BASE","N","?","N","N"
"180",72870,11543.03,"2018-01",3,"BUSINESS","2007-01-26","3+","RENEWED PLUS","2018-01-31","2018-01-31","2019-01-26","PLUS","PLUS","Y","2015-10-20","N","N"
"181",168764,11541.66,"2018-01",2,"SAVINGS","2015-01-21","3","RENEWED PLUS","2017-12-23","2017-12-23","2019-01-21","PLUS","PLUS","Y","2015-01-10","Y","N"
"182",204517,11527.61,"2018-01",3,"BUSINESS","2017-01-18","1","RENEWED PLUS","2018-01-10","2018-01-10","2019-01-18","PLUS","PLUS","Y","?","N","N"
"183",63180,11526.07,"2018-01",2,"SAVINGS","2006-01-26","3+","RENEWED BASE","2018-01-14","2018-01-14","2019-01-26","BASE","BASE","Y","2018-08-30","N","N"
"184",72473,11493.25,"2018-01",3,"BUSINESS","2007-01-23","3+","RENEWED PLUS","2017-12-16","2017-12-16","2019-01-23","PLUS","PLUS","Y","?","N","N"
"185",23794,11454.55,"2018-01",3,"BUSINESS","1991-10-18","3+","RENEWED PLUS","2018-01-13","2018-01-13","2019-01-10","PLUS","PLUS","Y","2013-08-20","N","N"
"186",300,11429.79,"2018-01",3,"BUSINESS","1987-10-23","3+","RENEWED PLUS","2018-01-28","2018-01-28","2019-01-31","PLUS","PLUS","Y","?","N","N"
"187",87336,11426.25,"2018-01",2,"SAVINGS","2008-10-22","3+","RENEWED PLUS","2018-01-07","2018-01-04","2019-01-07","PLUS","PLUS","Y","2016-05-26","Y","N"
"188",144587,11406.19,"2018-01",3,"BUSINESS","2013-01-31","3+","RENEWED PLUS","2018-02-07","2018-02-07","2019-01-31","PLUS","PLUS","Y","?","N","N"
"189",196373,11329.03,"2018-01",3,"BUSINESS","2016-01-17","2","RENEWED PLUS","2018-01-17","2018-01-17","2019-01-17","PLUS","PLUS","Y","?","Y","N"
"190",43627,11313.67,"2018-01",2,"SAVINGS","2004-01-31","3+","RENEWED PLUS","2018-01-02","2018-01-02","2019-01-30","PLUS","PLUS","Y","2012-11-15","N","N"
"191",133815,11239.39,"2018-01",3,"BUSINESS","1998-01-16","3+","RENEWED PLUS","2018-01-19","2018-01-19","2019-01-16","PLUS","PLUS","Y","2014-03-06","N","N"
"192",70703,11226.34,"2018-01",3,"BUSINESS","2007-01-10","3+","RENEWED BASE","2017-12-28","2017-12-28","2019-01-10","BASE","BASE","N","2014-10-23","N","N"
"193",171749,11212.92,"2018-01",3,"BUSINESS","2015-01-04","3","RENEWED PLUS","2017-12-26","2017-12-26","2019-01-04","PLUS","PLUS","Y","?","N","N"
"194",33656,11198.29,"2018-01",3,"BUSINESS","2003-01-31","3+","RENEWED PLUS","2018-01-28","2018-01-28","2019-01-31","PLUS","PLUS","Y","2012-11-21","N","N"
"195",88333,11164.23,"2018-01",3,"BUSINESS","2009-01-29","3+","RENEWED PLUS","2018-01-19","2018-01-19","2019-01-29","PLUS","PLUS","Y","2015-01-29","N","N"
"196",14003,11148.58,"2018-01",2,"SAVINGS","2001-12-13","3+","RENEWED PLUS","2018-01-09","2018-01-09","2019-01-13","PLUS","PLUS","Y","2013-09-07","N","N"
"197",132846,11135.59,"2018-01",3,"BUSINESS","1996-02-25","3+","RENEWED PLUS","2018-01-22","2018-01-22","2019-01-07","PLUS","PLUS","Y","2010-01-07","N","N"
"198",155806,11132.85,"2018-01",2,"SAVINGS","2014-01-14","3+","RENEWED PLUS","2016-11-11","2017-11-15","2019-01-14","PLUS","PLUS","Y","2015-02-18","N","N"
"199",77102,11132.4,"2018-01",3,"BUSINESS","2007-10-19","3+","RENEWED BASE","2018-01-27","2018-01-27","2019-01-24","BASE","BASE","Y","2018-06-01","N","N"
"200",122563,11124.67,"2018-01",2,"SAVINGS","2011-10-07","3+","RENEWED PLUS","2018-01-07","2018-01-07","2019-01-07","PLUS","PLUS","Y","2014-10-26","N","N"
"201",110472,11122.3,"2018-01",2,"SAVINGS","2010-10-09","3+","RENEWED PLUS","2018-01-27","2018-01-27","2019-01-22","PLUS","PLUS","Y","2016-05-21","N","N"
"202",110653,11078.97,"2018-01",3,"BUSINESS","1998-01-05","3+","RENEWED PLUS","2016-12-15","2017-12-16","2019-01-05","PLUS","PLUS","Y","?","N","N"
"203",42316,11057.93,"2018-01",3,"BUSINESS","2004-01-21","3+","RENEWED PLUS","2018-01-25","2018-01-25","2019-01-21","PLUS","PLUS","Y","2013-08-06","N","N"
"204",117562,11053.43,"2018-01",3,"BUSINESS","2011-01-29","3+","RENEWED PLUS","2018-01-13","2018-01-13","2019-01-29","PLUS","PLUS","Y","2016-08-14","N","N"
"205",27490,11039.92,"2018-01",2,"SAVINGS","2002-10-28","3+","RENEWED PLUS","2017-12-27","2017-12-27","2019-01-02","PLUS","PLUS","Y","2017-01-11","N","N"
"206",143562,11019.4,"2018-01",2,"SAVINGS","2013-01-26","3+","UNRENEWED","2017-01-26","?","2018-01-26","PLUS","?","Y","?","N","N"
"207",73955,10995.8,"2018-01",3,"BUSINESS","1994-01-05","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-05","PLUS","PLUS","Y","2016-01-13","N","N"
"208",135435,10914.52,"2018-01",2,"SAVINGS","2012-10-06","3+","RENEWED PLUS","2017-12-24","2017-12-24","2019-01-09","PLUS","PLUS","Y","2016-02-02","N","N"
"209",109212,10879.88,"2018-01",2,"SAVINGS","2010-08-17","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-02","PLUS","PLUS","Y","2012-02-16","N","N"
"210",27516,10829.83,"2018-01",2,"SAVINGS","2002-10-30","3+","RENEWED PLUS","2017-12-18","2017-12-18","2019-01-13","PLUS","PLUS","Y","2015-06-29","N","N"
"211",133538,10816.06,"2018-01",3,"BUSINESS","1997-01-30","3+","RENEWED PLUS","2018-02-09","2018-02-09","2019-01-30","PLUS","PLUS","Y","2014-07-11","N","N"
"212",44533,10807.12,"2018-01",3,"BUSINESS","1999-01-26","3+","RENEWED PLUS","2018-01-26","2018-01-23","2019-01-26","PLUS","PLUS","Y","?","Y","N"
"213",78502,10702.26,"2018-01",3,"BUSINESS","2007-12-19","3+","RENEWED PLUS","2018-02-04","2018-02-04","2019-01-23","PLUS","PLUS","Y","2013-02-23","N","N"
"214",40816,10645.03,"2018-01",2,"SAVINGS","2004-01-10","3+","RENEWED BASE","2018-01-14","2018-01-14","2019-01-09","BASE","BASE","N","2014-10-28","N","N"
"215",27973,10600.25,"2018-01",2,"SAVINGS","2002-11-16","3+","RENEWED PLUS","2018-02-07","2018-02-07","2019-01-26","PLUS","PLUS","Y","2015-10-01","N","N"
"216",158159,10596.27,"2018-01",3,"BUSINESS","2014-01-20","3+","RENEWED PLUS","2017-01-24","2018-01-29","2019-01-29","PLUS","PLUS","Y","2014-04-30","N","N"
"217",135752,10594.41,"2018-01",2,"SAVINGS","1998-01-24","3+","RENEWED PLUS","2018-01-24","2018-01-21","2019-01-24","PLUS","PLUS","Y","?","Y","N"
"218",139456,10590.58,"2018-01",3,"BUSINESS","2013-01-09","3+","RENEWED PLUS","2017-12-19","2017-12-19","2019-01-09","PLUS","PLUS","Y","?","N","N"
"219",62997,10584.43,"2018-01",2,"SAVINGS","2006-01-24","3+","RENEWED BASE","2018-01-20","2018-01-20","2019-01-17","PLUS","BASE","N","2016-04-15","N","N"
"220",158393,10578.23,"2018-01",2,"SAVINGS","2014-01-21","3+","RENEWED PLUS","2017-12-22","2017-12-22","2019-01-21","PLUS","PLUS","Y","2014-09-05","N","N"
"221",81230,10569.96,"2018-01",2,"SAVINGS","1996-01-07","3+","RENEWED PLUS","2018-01-06","2018-01-03","2019-01-06","PLUS","PLUS","Y","?","Y","N"
"222",99859,10565.98,"2018-01",2,"SAVINGS","2009-10-08","3+","RENEWED PLUS","2018-01-08","2018-01-08","2019-01-28","PLUS","PLUS","Y","2014-09-11","N","N"
"223",101146,10563.15,"2018-01",3,"BUSINESS","2009-12-03","3+","RENEWED PLUS","2018-01-08","2018-01-08","2019-01-10","PLUS","PLUS","Y","2014-09-29","N","N"
"224",78278,10560.59,"2018-01",3,"BUSINESS","1995-01-03","3+","RENEWED PLUS","2017-12-18","2017-12-18","2019-01-03","PLUS","PLUS","Y","2011-09-23","N","N"
"225",170740,10507.53,"2018-01",2,"SAVINGS","2015-01-02","3","RENEWED PLUS","2017-12-11","2017-12-11","2019-01-02","PLUS","PLUS","Y","2015-10-18","N","N"
"226",55194,10462.88,"2018-01",3,"BUSINESS","1992-01-08","3+","RENEWED BASE","2017-12-30","2017-12-30","2019-01-08","BASE","BASE","N","?","N","N"
"227",197221,10451.3,"2018-01",3,"BUSINESS","2016-01-19","2","RENEWED BASE","2018-01-19","2018-01-19","2019-01-19","BASE","BASE","Y","2018-06-16","Y","N"
"228",25282,10442.24,"2018-01",2,"SAVINGS","2002-07-26","3+","RENEWED BASE","2018-02-14","2018-02-14","2019-01-13","PLUS","BASE","N","2017-01-25","N","N"
"229",10023,10441.5,"2018-01",3,"BUSINESS","2001-01-31","3+","RENEWED PLUS","2018-01-25","2018-01-25","2019-01-31","PLUS","PLUS","Y","2014-08-06","N","N"
"230",10698,10436.16,"2018-01",3,"BUSINESS","1991-08-06","3+","UNRENEWED","2017-01-14","?","2018-01-13","BASE","?","N","?","N","N"
"231",92235,10414.18,"2018-01",3,"BUSINESS","2009-01-17","3+","RENEWED PLUS","2018-03-04","2018-03-04","2019-01-17","PLUS","PLUS","Y","2013-12-14","N","N"
"232",118290,10400.93,"2018-01",2,"SAVINGS","1997-07-05","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-01","BASE","BASE","N","2015-11-14","N","N"
"233",99782,10397.83,"2018-01",2,"SAVINGS","1998-03-06","3+","RENEWED PLUS","2018-01-18","2018-01-15","2019-01-18","PLUS","PLUS","Y","2014-08-29","Y","N"
"234",240308,10390.82,"2018-01",2,"SAVINGS","2017-01-25","1","RENEWED PLUS","2018-02-06","2018-02-06","2019-01-25","PLUS","PLUS","Y","?","N","N"
"235",95281,10353.71,"2018-01",2,"SAVINGS","2009-01-30","3+","RENEWED PLUS","2018-01-23","2018-01-23","2019-01-30","PLUS","PLUS","Y","2014-09-26","N","N"
"236",180063,10337.98,"2018-01",2,"SAVINGS","2015-01-27","3","RENEWED PLUS","2018-01-29","2018-01-29","2019-01-27","PLUS","PLUS","Y","2015-09-20","N","N"
"237",158780,10335.92,"2018-01",3,"BUSINESS","2014-01-23","3+","RENEWED PLUS","2017-12-27","2017-12-27","2019-01-23","PLUS","PLUS","Y","2014-11-24","N","N"
"238",129210,10265.73,"2018-01",3,"BUSINESS","2012-01-24","3+","RENEWED PLUS","2018-01-09","2018-01-09","2019-01-24","PLUS","PLUS","Y","?","N","N"
"239",149459,10250.52,"2018-01",3,"BUSINESS","2013-10-12","3+","RENEWED PLUS","2018-01-17","2018-01-17","2019-01-14","PLUS","PLUS","Y","2017-02-11","Y","N"
"240",176755,10240,"2018-01",2,"SAVINGS","2015-01-18","3","RENEWED PLUS","2018-01-12","2018-01-12","2019-01-18","PLUS","PLUS","Y","2015-11-21","N","N"
"241",90908,10213.58,"2018-01",3,"BUSINESS","2009-01-29","3+","RENEWED PLUS","2018-03-19","2018-03-19","2019-01-29","PLUS","PLUS","Y","2015-03-18","N","N"
"242",8513,10212.8,"2018-01",2,"SAVINGS","2001-01-19","3+","RENEWED PLUS","2018-01-19","2018-01-16","2019-01-19","PLUS","PLUS","Y","2014-06-20","Y","N"
"243",79677,10197.41,"2018-01",2,"SAVINGS","2008-01-08","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-08","PLUS","PLUS","Y","2013-07-13","Y","N"
"244",104656,10161.67,"2018-01",2,"SAVINGS","2010-01-18","3+","RENEWED PLUS","2018-01-18","2018-01-15","2019-01-18","PLUS","PLUS","Y","2013-11-13","Y","N"
"245",112087,10124.35,"2018-01",2,"SAVINGS","2011-01-27","3+","RENEWED PLUS","2018-01-28","2018-01-28","2019-01-27","PLUS","PLUS","Y","2015-10-30","N","N"
"246",245909,10118.67,"2018-01",2,"SAVINGS","2017-01-28","1","RENEWED PLUS","2017-01-28","2018-02-04","2019-02-04","PLUS","PLUS","Y","2017-07-14","N","N"
"247",194877,10105.94,"2018-01",2,"SAVINGS","2016-01-15","2","RENEWED PLUS","2018-01-15","2018-01-12","2019-01-15","PLUS","PLUS","Y","?","Y","N"
"248",53035,10102.14,"2018-01",2,"SAVINGS","2005-01-25","3+","RENEWED PLUS","2018-01-25","2018-01-22","2019-01-25","PLUS","PLUS","Y","2013-12-09","Y","N"
"249",160722,10073.38,"2018-01",3,"BUSINESS","2014-01-31","3+","RENEWED BASE","2018-01-31","2018-01-28","2019-01-31","BASE","BASE","N","?","Y","N"
"250",15878,10058.58,"2018-01",3,"BUSINESS","2002-01-14","3+","RENEWED BASE","2018-01-15","2018-01-15","2019-01-14","PLUS","BASE","Y","2018-09-02","N","N"
"251",117840,10053.67,"2018-01",3,"BUSINESS","1999-01-26","3+","RENEWED PLUS","2018-03-09","2018-03-09","2019-01-26","PLUS","PLUS","Y","2013-06-07","N","N"
"252",115747,10050.53,"2018-01",3,"BUSINESS","1996-01-12","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-11","BASE","BASE","N","?","N","N"
"253",143520,10031.52,"2018-01",2,"SAVINGS","2013-01-25","3+","RENEWED PLUS","2018-01-13","2018-01-13","2019-01-25","PLUS","PLUS","Y","?","N","N"
"254",89604,10008.49,"2018-01",2,"SAVINGS","2009-01-02","3+","RENEWED PLUS","2018-01-02","2017-12-30","2019-01-02","PLUS","PLUS","Y","2011-01-25","Y","N"
"255",91155,9987.02,"2018-01",3,"BUSINESS","2009-01-11","3+","RENEWED BASE","2018-01-03","2018-01-03","2019-01-11","BASE","BASE","Y","2018-01-15","N","N"
"256",88097,9975.94,"2018-01",2,"SAVINGS","2008-11-09","3+","RENEWED PLUS","2017-12-12","2017-12-12","2019-01-20","PLUS","PLUS","Y","2013-11-30","N","N"
"257",110305,9966.06,"2018-01",3,"BUSINESS","2011-01-27","3+","RENEWED PLUS","2018-01-04","2018-01-04","2019-01-27","PLUS","PLUS","Y","?","N","N"
"258",96845,9956.26,"2018-01",3,"BUSINESS","1996-01-21","3+","RENEWED BASE","2018-01-02","2018-01-02","2019-01-20","BASE","BASE","N","?","N","N"
"259",16547,9950.19,"2018-01",2,"SAVINGS","2002-01-19","3+","RENEWED PLUS","2018-01-19","2018-01-16","2019-01-19","PLUS","PLUS","Y","2016-11-27","Y","N"
"260",39456,9949.38,"2018-01",2,"SAVINGS","2003-12-21","3+","RENEWED PLUS","2018-01-05","2018-01-02","2019-01-05","PLUS","PLUS","Y","2015-03-22","Y","N"
"261",20619,9916.91,"2018-01",2,"SAVINGS","1992-01-31","3+","RENEWED PLUS","2018-01-31","2018-01-28","2019-01-31","PLUS","PLUS","Y","2013-08-13","Y","N"
"262",72847,9915.36,"2018-01",2,"SAVINGS","2007-01-26","3+","RENEWED PLUS","2018-01-26","2018-01-23","2019-01-26","PLUS","PLUS","Y","2010-11-26","Y","N"
"263",96753,9904.46,"2018-01",3,"BUSINESS","1996-01-27","3+","RENEWED BASE","2017-12-15","2017-12-15","2019-01-26","BASE","BASE","N","?","N","N"
"264",994,9892.69,"2018-01",3,"BUSINESS","1999-10-25","3+","RENEWED PLUS","2017-12-26","2017-12-26","2019-01-09","PLUS","PLUS","Y","2013-03-01","N","N"
"265",58051,9891.57,"2018-01",3,"BUSINESS","1992-01-21","3+","RENEWED PLUS","2018-01-03","2018-01-03","2019-01-21","PLUS","PLUS","Y","2016-06-17","N","N"
"266",167,9886.56,"2018-01",3,"BUSINESS","1986-10-23","3+","RENEWED BASE","2018-01-29","2018-01-29","2019-01-31","BASE","BASE","N","?","N","N"
"267",120949,9883.86,"2018-01",2,"SAVINGS","1996-01-04","3+","RENEWED PLUS","2018-01-03","2017-12-31","2019-01-03","PLUS","PLUS","Y","2014-07-03","Y","N"
"268",201973,9854.76,"2018-01",3,"BUSINESS","2016-01-29","2","RENEWED PLUS","2018-01-29","2018-01-29","2019-03-30","PLUS","PLUS","Y","?","N","N"
"269",134366,9831.46,"2018-01",2,"SAVINGS","2012-08-11","3+","RENEWED PLUS","2018-01-21","2018-01-21","2019-01-21","PLUS","PLUS","Y","2016-10-10","Y","N"
"270",141482,9803.62,"2018-01",3,"BUSINESS","2013-01-17","3+","RENEWED PLUS","2018-02-01","2018-02-01","2019-01-17","PLUS","PLUS","Y","?","N","N"
"271",28054,9799.64,"2018-01",3,"BUSINESS","1992-01-21","3+","RENEWED PLUS","2018-01-21","2018-01-18","2019-01-21","PLUS","PLUS","Y","?","Y","N"
"272",29583,9791.57,"2018-01",2,"SAVINGS","2003-01-05","3+","RENEWED PLUS","2018-01-02","2018-01-02","2019-01-05","PLUS","PLUS","Y","?","N","N"
"273",106421,9777.96,"2018-01",2,"SAVINGS","2010-01-30","3+","UNRENEWED","2017-01-31","?","2018-01-30","PLUS","?","Y","2014-12-06","N","N"
"274",23581,9771.68,"2018-01",2,"SAVINGS","2002-05-06","3+","UNRENEWED","2017-03-11","?","2018-01-15","PLUS","?","Y","2015-04-08","N","N"
"275",78648,9771.56,"2018-01",3,"BUSINESS","1993-01-09","3+","RENEWED PLUS","2018-02-02","2018-02-02","2019-01-31","PLUS","PLUS","Y","2015-06-08","N","N"
"276",32081,9754.74,"2018-01",3,"BUSINESS","2003-01-21","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-21","PLUS","PLUS","Y","2014-11-19","N","N"
"277",221732,9751.46,"2018-01",3,"BUSINESS","2017-01-12","1","RENEWED PLUS","2017-11-30","2017-11-30","2019-01-12","PLUS","PLUS","Y","?","N","N"
"278",17043,9748.2,"2018-01",3,"BUSINESS","2002-01-23","3+","RENEWED BASE","2018-01-08","2018-01-08","2019-01-23","BASE","BASE","N","?","N","N"
"279",160290,9737.55,"2018-01",3,"BUSINESS","2014-01-28","3+","RENEWED PLUS","2018-01-10","2018-01-10","2019-01-28","PLUS","PLUS","Y","2014-06-06","N","N"
"280",57146,9726.46,"2018-01",2,"SAVINGS","2005-09-07","3+","RENEWED PLUS","2018-08-12","2017-12-12","2020-01-04","PLUS","PLUS","Y","2012-03-28","N","N"
"281",34732,9691.47,"2018-01",3,"BUSINESS","1992-01-31","3+","RENEWED PLUS","2018-01-22","2018-01-22","2019-01-31","PLUS","PLUS","Y","2010-11-14","N","N"
"282",178387,9686.81,"2018-01",3,"BUSINESS","2015-01-23","3","RENEWED PLUS","2017-06-08","2018-01-16","2019-01-23","PLUS","PLUS","Y","?","Y","N"
"283",51532,9676.62,"2018-01",3,"BUSINESS","2005-01-13","3+","RENEWED PLUS","2017-12-31","2017-12-31","2019-01-13","PLUS","PLUS","Y","2014-06-18","N","N"
"284",129413,9675.98,"2018-01",2,"SAVINGS","2012-01-25","3+","RENEWED PLUS","2018-01-28","2018-01-28","2019-01-25","PLUS","PLUS","Y","?","N","N"
"285",68517,9672.57,"2018-01",3,"BUSINESS","1993-01-05","3+","RENEWED PLUS","2018-01-05","2018-01-05","2019-01-05","PLUS","PLUS","Y","?","N","N"
"286",169319,9657.88,"2018-01",2,"SAVINGS","2015-01-21","3","RENEWED PLUS","2017-12-08","2017-12-08","2019-01-21","PLUS","PLUS","Y","2015-01-25","N","N"
"287",16942,9641.14,"2018-01",3,"BUSINESS","2002-01-22","3+","RENEWED PLUS","2018-01-22","2018-01-19","2019-01-22","PLUS","PLUS","Y","2012-06-18","Y","N"
"288",11380,9629.52,"2018-01",2,"SAVINGS","2001-07-06","3+","RENEWED PLUS","2017-12-29","2017-12-29","2019-01-19","PLUS","PLUS","Y","2016-11-22","N","N"
"289",242739,9625.8,"2018-01",2,"SAVINGS","2017-01-27","1","RENEWED PLUS","2017-01-27","2018-01-27","2019-01-27","PLUS","PLUS","Y","2017-05-23","N","N"
"290",124642,9608.4,"2018-01",3,"BUSINESS","2011-12-29","3+","RENEWED BASE","2018-01-10","2018-01-10","2019-01-14","BASE","BASE","Y","2018-08-27","N","N"
"291",53752,9598.2,"2018-01",2,"SAVINGS","2005-01-30","3+","RENEWED PLUS","2018-01-30","2018-01-27","2019-01-30","PLUS","PLUS","Y","?","Y","N"
"292",110066,9597.41,"2018-01",2,"SAVINGS","2010-10-02","3+","RENEWED BASE","2018-01-15","2018-01-12","2019-01-15","BASE","BASE","Y","2018-03-25","Y","N"
"293",15402,9584.09,"2018-01",2,"SAVINGS","2002-01-13","3+","RENEWED BASE","2018-01-13","2018-01-10","2019-01-13","BASE","BASE","N","?","Y","N"
"294",130092,9579.63,"2018-01",2,"SAVINGS","2012-01-28","3+","RENEWED PLUS","2018-02-03","2018-02-03","2019-01-28","PLUS","PLUS","Y","2015-09-13","N","N"
"295",75646,9529.55,"2018-01",2,"SAVINGS","1996-01-29","3+","RENEWED PLUS","2016-12-24","2018-01-03","2019-01-28","PLUS","PLUS","Y","2010-10-27","Y","N"
"296",80100,9508.79,"2018-01",3,"BUSINESS","2008-01-12","3+","RENEWED PLUS","2017-12-07","2017-12-07","2019-01-12","PLUS","PLUS","Y","2011-09-02","N","N"
"297",160634,9489.66,"2018-01",3,"BUSINESS","2014-01-30","3+","RENEWED PLUS","2018-01-16","2018-01-16","2019-01-30","PLUS","PLUS","Y","2014-11-20","N","N"
